algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall,krum_score_honest,krum_score_attacker,noise_norm_honest,noise_norm_attacker,sigma_n_honest,sigma_n_attacker,eps_n_honest,eps_n_attacker,nsr_honest,nsr_attacker,trust_honest,trust_attacker,n_dp_norm_honest,n_dp_norm_attacker,sigma_dp_honest,sigma_dp_attacker,eps_avg,eps_std,avg_trust,avg_sigma_dp_precap,avg_n_dp_norm_postcap,avg_nsr
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,51,5.189122391698059,0.8667856443425019,0.5718132434288661,0.9880508086165127,1.3608933307907798,0.9982931485772133,1000.0,0.9828383483131432,0.9933188520273828,0.41993560642004013,0.09629693444818259,161.88159040971235,0.0,0.7164555847840877,0.0,2.9221017777422404,0.0,6030.518037751223,0.0,0.8068928230892528,0.0,161.88159040971235,0.0,0.7164555847840877,0.0,2.9221017777422404,1.1391841392669748,0.8068928230892528,0.7164555847840877,5.935658315022787,221.11899471754484
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,52,5.194253122102357,0.857599647367994,0.7593453337748846,0.9872002353979696,1.3234378810112293,0.9999999791383744,1000.0,0.9812173008806421,0.9932565789473684,0.15432753499883872,0.013866606703959405,161.48257328913763,0.0,0.7158982793058567,0.0,2.979600078652902,0.0,5947.661597570024,0.0,0.7973165145287147,0.0,161.48257328913763,0.0,0.7158982793058567,0.0,2.979600078652902,1.146697763332007,0.7973165145287147,0.7158982793058567,6.99757817586263,257.7320025613677
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,53,5.194253122102357,0.856673645923535,0.7280886297424635,0.9876336953139075,1.036266913016637,0.9999999833106995,1000.0,0.9821160987686495,0.9932136386097842,0.09603210104008515,0.008190032639540733,164.87251790364584,0.0,0.73148058055641,0.0,3.0214944860855706,0.0,6568.842896536895,0.0,0.7589097221692404,0.0,164.87251790364584,0.0,0.73148058055641,0.0,3.0214944860855706,1.1506695607976969,0.7589097221692404,0.73148058055641,6.594900716145833,262.75371586147577
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,54,5.194253122102357,0.8543543116748333,0.8060636715094248,0.9842552915205818,1.3793195854215061,0.9999999853968621,1000.0,0.9755148005148006,0.9931538259958071,0.18273877418216536,0.012508180430158973,164.80346320657168,0.0,0.7309698941636807,0.0,3.0688359773500546,0.0,6268.321823690836,0.0,0.7456506455645842,0.0,164.80346320657168,0.0,0.7309698941636807,0.0,3.0688359773500546,1.166086576990528,0.7456506455645842,0.7309698941636807,9.338862915039062,355.20490334248075
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,55,5.194253122102357,0.8600043119490146,0.7049677415688833,0.9884925390285142,1.1665033675157106,0.9999999797344208,1000.0,0.9838251151847858,0.9932044599854852,0.11882960323530894,0.015507328198291362,172.27757145808295,0.0,0.7631542477312241,0.0,3.0972985425131196,0.0,5526.494158932952,0.0,0.6772605970215339,0.0,172.27757145808295,0.0,0.7631542477312241,0.0,3.0972985425131196,1.1769114430863832,0.6772605970215339,0.7631542477312241,7.465361429850261,239.48141355376123
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,56,5.387102109771749,0.86474064519008,0.6403393711646398,0.990737530338303,0.9484303504228592,0.9999999821186065,1000.0,0.9882736585526533,0.993213718220339,0.17126686312258244,0.020724899843335153,160.40652770996093,0.0,0.7100844315400711,0.0,3.1390249431137676,0.0,6719.144643358903,0.0,0.7619551658630371,0.0,160.40652770996093,0.0,0.7100844315400711,0.0,3.1390249431137676,1.1743992597809747,0.7619551658630371,0.7100844315400711,5.346884256998698,223.9714881119634
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,57,5.387102109771749,0.8600733122229576,0.6951741819580396,0.985341939700956,1.0240522034466266,0.9999999827146531,1000.0,0.977625733648951,0.9931809197522731,0.11323583526536822,0.02123288230970502,154.3971939086914,0.0,0.6851214079906895,0.0,3.2585929906325357,0.0,5729.730252904248,0.0,0.8007954463362694,0.0,154.3971939086914,0.0,0.6851214079906895,0.0,3.2585929906325357,1.1705470021154576,0.8007954463362694,0.6851214079906895,10.293146260579427,381.98201686028307
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,58,5.387102109771749,0.8465643129497766,0.8750031889478366,0.97919377902026,1.209658691038688,0.9999999845027924,1000.0,0.9656800608442134,0.9930910868502526,0.1528773227861772,0.023956987150013445,154.26803143819174,0.0,0.6834284403789601,0.0,3.376611017822326,0.0,6350.802508585315,0.0,0.7853732233246168,0.0,154.26803143819174,0.0,0.6834284403789601,0.0,3.376611017822326,1.1660653803482164,0.7853732233246168,0.6834284403789601,12.341442515055338,508.0642006868252
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,59,5.387102109771749,0.8600893111030261,0.7232159458597501,0.9875313355070209,0.8506074545284112,0.9999999788403511,1000.0,0.9819485174323884,0.9931779982203474,0.06383554550508658,0.026773465862497688,172.2834238688151,0.0,0.7634282275461615,0.0,3.427396693074671,0.0,5715.384741093487,0.0,0.6283047410349051,0.0,172.2834238688151,0.0,0.7634282275461615,0.0,3.427396693074671,1.1579272560791918,0.6283047410349051,0.7634282275461615,8.614171193440756,285.76923705467436
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,60,5.387102109771749,0.8596806435783704,0.8211563097437223,0.9878815668806498,1.1260829120874405,0.9999999815225601,1000.0,0.982571586800013,0.9932492508314947,0.3103475822135806,0.023651754232123495,180.72591400146484,0.0,0.8002540512044822,0.0,3.4512209410693306,0.0,5357.724198706183,0.0,0.5418420482116441,0.0,180.72591400146484,0.0,0.8002540512044822,0.0,3.4512209410693306,1.1668022074438815,0.5418420482116441,0.8002540512044822,7.229036560058594,214.30896794824736
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,61,5.387102109771749,0.8601186433186133,0.7013255148132642,0.9880060462670873,1.3141723442822695,0.9999999797344208,1000.0,0.9828386506276151,0.993228065539112,0.2704729741672054,0.028914225436747074,158.27319145202637,0.0,0.701665039038742,0.0,3.50412026554578,0.0,6527.157913338304,0.0,0.7151761576533318,0.0,158.27319145202637,0.0,0.701665039038742,0.0,3.50412026554578,1.1619785688853934,0.7151761576533318,0.701665039038742,8.441236877441407,348.1150887113762
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,62,5.523933407021177,0.856914643595616,0.7591895617047946,0.9850061796656475,1.2100701555609703,0.9999999833106995,1000.0,0.9769354838709677,0.9932113341204251,0.1330630958545953,0.03038255653344095,147.7909870147705,0.0,0.654510435860929,0.0,3.5830266279516083,0.0,6073.8354260004635,0.0,0.7977850288152695,0.0,147.7909870147705,0.0,0.654510435860929,0.0,3.5830266279516083,1.1589367249067075,0.7977850288152695,0.654510435860929,7.882185974121094,323.9378893866914
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,63,5.523933407021177,0.8494396443168323,0.8837642541527748,0.9832404045643153,1.1931856572628021,0.9999999818205834,1000.0,0.9735515968544375,0.9931239972495989,0.11421678087821133,0.02854954016394913,166.19539843107523,0.0,0.7361832714562222,0.0,3.63819439759035,0.0,6065.101718401079,0.0,0.6177345012363634,0.0,166.19539843107523,0.0,0.7361832714562222,0.0,3.63819439759035,1.171594114799188,0.6177345012363634,0.7361832714562222,10.525708567301432,384.12310883206834
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,64,5.523933407021177,0.8440356451272965,0.9546987939874331,0.9781240539808486,1.5072411133183374,0.9999999794363975,1000.0,0.9635849945063569,0.9931085803028342,0.11245910730212927,0.028683877093717457,159.14529588487414,0.0,0.7048426967270686,0.0,3.7086317270601654,0.0,6204.735980452322,0.0,0.6709639115466012,0.0,159.14529588487414,0.0,0.7048426967270686,0.0,3.7086317270601654,1.1543232185813581,0.6709639115466012,0.7048426967270686,9.548717753092449,372.2841588271394
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,65,5.5953649914820724,0.8440099795162678,1.0164475703239442,0.9818768659727264,1.1254473657984483,0.999999980032444,1000.0,0.9709552839041206,0.9930469413070444,0.12494282738158577,0.03202612558379769,155.98485123483758,0.0,0.6910227680041898,0.0,3.749337793800716,0.0,5830.2673648035825,0.0,0.6777414350133193,0.0,155.98485123483758,0.0,0.6910227680041898,0.0,3.749337793800716,1.1741504867677175,0.6777414350133193,0.6910227680041898,9.87904057820638,369.2502664375602
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,66,5.5953649914820724,0.8565826459228992,0.826875018676122,0.9854373676494543,1.2832380831241608,0.9999999830126762,1000.0,0.9777605378846651,0.993235699743876,0.22289160650689155,0.03233398725278676,153.21525382995605,0.0,0.6787038997261805,0.0,3.789229063116026,0.0,5554.698992130277,0.0,0.6936281779780984,0.0,153.21525382995605,0.0,0.6787038997261805,0.0,3.789229063116026,1.1975772033303504,0.6936281779780984,0.6787038997261805,8.171480204264324,296.25061291361476
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,67,5.5953649914820724,0.8517676461239656,0.8515499701102575,0.9840567449729941,1.1721373602747918,0.9999999856948852,1000.0,0.9751725027406978,0.9931043541078348,0.08554485216736793,0.02757318688556552,152.73968429565429,0.0,0.6766853645493918,0.0,3.8932109302945666,0.0,6032.053317556866,0.0,0.7077698446810246,0.0,152.73968429565429,0.0,0.6766853645493918,0.0,3.8932109302945666,1.1573410065816958,0.7077698446810246,0.6766853645493918,10.182645619710286,402.1368878371245
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,68,5.806794630759154,0.8406429789712032,1.0395544681946436,0.9802717260229922,1.4612022837003071,0.9999999815225601,1000.0,0.9678382068133473,0.993028861815102,0.20385598799302465,0.03016857048496604,148.98666309175036,0.0,0.6609843409920009,0.0,3.9776512113556737,0.0,6090.905395016683,0.0,0.7068952180090404,0.0,148.98666309175036,0.0,0.6609843409920009,0.0,3.9776512113556737,1.1461701650490435,0.7068952180090404,0.6609843409920009,10.429066416422526,426.3633776511678
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,69,5.806794630759154,0.8716809780399004,0.5639269030094147,0.9910192491828177,0.8293089701069726,0.9999999859929085,1000.0,0.9887340646308924,0.9933150213456001,0.5690232250425551,0.027704432606697083,155.03344048394098,0.0,0.6854352613198893,0.0,4.008039373695123,0.0,5579.366206672191,0.0,0.65876145578093,0.0,155.03344048394098,0.0,0.6854352613198893,0.0,4.008039373695123,1.1333021031689585,0.65876145578093,0.6854352613198893,4.651003214518229,167.38098620016572
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,70,5.806794630759154,0.8743763098369042,0.5495699367920558,0.9936246358718268,1.5952292196452618,0.9999999776482582,1000.0,0.9939389902757426,0.993310480247612,1.4838151796720922,0.028280924297869204,147.16805267333984,0.0,0.6531709476875311,0.0,4.03906151189916,0.0,6022.3312038969125,0.0,0.6901817172765732,0.0,147.16805267333984,0.0,0.6531709476875311,0.0,4.03906151189916,1.1364712078618882,0.6901817172765732,0.6531709476875311,3.9244814046223957,160.59549877058433
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,71,6.22648715174656,0.8620776463051637,0.6740765908360481,0.9910407299656177,1.3051197350025177,0.9999999836087227,1000.0,0.9888504040903843,0.9932407806235711,0.39872527942061425,0.03597713710740209,145.83993377685547,0.0,0.646924276518725,0.0,4.070879007989397,0.0,5976.442714921714,0.0,0.6932510256767273,0.0,145.83993377685547,0.0,0.646924276518725,0.0,4.070879007989397,1.1440678140034681,0.6932510256767273,0.646924276518725,4.861331125895182,199.21475716405712
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,72,6.22648715174656,0.8615619794527689,0.6599323364098867,0.9861382909328116,1.5015297253926596,0.9999999833106995,1000.0,0.9791444023446355,0.9932328110114648,0.5649222002675136,0.03196285388432443,143.01519165039062,0.0,0.6329566044504681,0.0,4.127631668052239,0.0,6483.901793991768,0.0,0.7310558597246806,0.0,143.01519165039062,0.0,0.6329566044504681,0.0,4.127631668052239,1.153389807382012,0.7310558597246806,0.6329566044504681,7.150759582519531,324.1950896995883
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,73,6.22648715174656,0.8515383123109738,0.8587596535682678,0.9833725362965366,1.4937066465616227,0.9999999749660492,1000.0,0.9737526905901629,0.9931843502195425,0.51096068341285,0.03181192952208221,146.96131057739257,0.0,0.6509193286428948,0.0,4.192849716287722,0.0,5922.942222845062,0.0,0.667486659437418,0.0,146.96131057739257,0.0,0.6509193286428948,0.0,4.192849716287722,1.1640016053547977,0.667486659437418,0.6509193286428948,9.797420705159505,394.8628148563375
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,74,6.22648715174656,0.8483826453983784,0.9842313365141551,0.9840559259079038,1.267806887626648,0.9999999788403511,1000.0,0.9751824348217443,0.9930923852550252,0.11844892588754495,0.029819056382402776,145.16444498697916,0.0,0.6443032973591057,0.0,4.257357545146751,0.0,5972.375029936725,0.0,0.6732184767723084,0.0,145.16444498697916,0.0,0.6443032973591057,0.0,4.257357545146751,1.1424774458599953,0.6732184767723084,0.6443032973591057,7.258222249348958,298.6187514968362
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,75,6.22648715174656,0.881614978313446,0.3982282939553261,0.9890410067965268,1.3350071949618203,nan,1000.0,0.9792646017129242,0.9990145841545132,0.34959149786404203,nan,150.04331970214844,0.0,0.6647311280956115,0.0,4.292075327270197,0.0,6093.077941773515,0.0,0.6055456953389304,0.0,150.04331970214844,0.0,0.6647311280956115,0.0,4.292075327270197,1.1430398620485542,0.6055456953389304,0.6647311280956115,7.002021586100261,284.34363728276406
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,76,6.22648715174656,0.8816643100976944,0.398292666276296,0.9886026491139897,1.5497375894337893,nan,1000.0,0.9774621697871249,1.0,1.460672315210104,nan,144.3174409866333,0.0,0.639669263194579,0.0,4.347582961868105,0.0,6031.748649512088,0.0,0.6741884909570217,0.0,144.3174409866333,0.0,0.639669263194579,0.0,4.347582961868105,1.1302655391063297,0.6741884909570217,0.639669263194579,7.696930185953776,321.6932613073114
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,77,6.22648715174656,0.8816479778289795,0.3982469701766968,0.9915569618177943,1.468067905482124,nan,1000.0,0.9832552997789049,1.0,1.1983804492389454,nan,145.0044142779182,0.0,0.6427128016838557,0.0,4.398625019121,0.0,6480.365743097526,0.0,0.6488252922016031,0.0,145.0044142779182,0.0,0.6427128016838557,0.0,4.398625019121,1.1361547229608204,0.6488252922016031,0.6427128016838557,8.216916809082031,367.2207254421931
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,78,6.22648715174656,0.8817696456114451,0.398176356057326,0.9893487670833131,1.5548986846750432,nan,1000.0,0.9789220404234841,1.0,2.2524520700628106,nan,143.18899397416547,0.0,0.634076196780062,0.0,4.41777888503469,0.0,5880.114641327366,0.0,0.6401917446743358,0.0,143.18899397416547,0.0,0.634076196780062,0.0,4.41777888503469,1.1437138352588103,0.6401917446743358,0.634076196780062,5.250263112386068,215.60420351533676
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,79,6.22648715174656,0.8818359780311584,0.39805801699558896,0.9899134742296599,1.3537038452923298,nan,1000.0,0.9800283925921146,1.0,0.6581719592213631,nan,138.55345821380615,0.0,0.6145243478520057,0.0,4.482466802369047,0.0,6207.632974629168,0.0,0.7061229441314936,0.0,138.55345821380615,0.0,0.6145243478520057,0.0,4.482466802369047,1.124433987996529,0.7061229441314936,0.6145243478520057,7.3895177714029945,331.07375864688896
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,80,6.22648715174656,0.8817739792664846,0.3983555595080058,0.9899450809119503,1.452607586979866,nan,1000.0,0.9800903517263634,1.0,0.7948016002774239,nan,141.58227443695068,0.0,0.6269696050796172,0.0,4.525900055322038,0.0,6688.974973576369,0.0,0.6894105952233076,0.0,141.58227443695068,0.0,0.6269696050796172,0.0,4.525900055322038,1.1305167288470395,0.6894105952233076,0.6269696050796172,7.55105463663737,356.745331924073
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,81,6.22648715174656,0.8817809778451919,0.3982038787007332,0.9885213787297424,1.2616145121199744,nan,1000.0,0.9773032844612332,1.0,0.9752376760755267,nan,141.78533063616072,0.0,0.6289231761661781,0.0,4.57210826926199,0.0,6925.64348193535,0.0,0.650023167686803,0.0,141.78533063616072,0.0,0.6289231761661781,0.0,4.57210826926199,1.124629872481647,0.650023167686803,0.6289231761661781,6.616648763020834,323.19669582364963
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,82,6.35210979724761,0.8819479777415593,0.39796921660502754,0.9979716024340771,1.165470266342163,nan,1000.0,0.9959514170040485,1.0,2.0844128131866455,nan,142.38534851074218,0.0,0.6311454148802513,0.0,4.583972655569999,0.0,6958.147746534038,0.0,0.6133462905883789,0.0,142.38534851074218,0.0,0.6311454148802513,0.0,4.583972655569999,1.125584203148078,0.6133462905883789,0.6311454148802513,2.373089141845703,115.96912910890062
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,83,6.35210979724761,0.8819069782892863,0.3984282862146695,0.9901938426453819,1.84901069800059,nan,1000.0,0.9805781391147245,1.0,2.6082842191060385,nan,138.44236755371094,0.0,0.6134599684598923,0.0,4.625271149386143,0.0,6515.030662115853,0.0,0.7480799396832783,0.0,138.44236755371094,0.0,0.6134599684598923,0.0,4.625271149386143,1.1287047036602285,0.7480799396832783,0.6134599684598923,6.922118377685547,325.75153310579265
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,84,6.35210979724761,0.882071976463,0.3982525700330734,0.9864710519119091,1.4155582359858923,nan,1000.0,0.9733032823312806,1.0,0.8929434078080314,nan,139.92423357282365,0.0,0.620462751224437,0.0,4.66197089943636,0.0,6826.699472312722,0.0,0.646816794361387,0.0,139.92423357282365,0.0,0.620462751224437,0.0,4.66197089943636,1.1327570532392635,0.646816794361387,0.620462751224437,6.529797566731771,318.579308707927
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,85,6.35210979724761,0.8819079794486364,0.39869566132624945,0.9943603443158208,1.704811026652654,nan,1000.0,0.9887839433293979,1.0,nan,nan,136.75828425089517,0.0,0.6063344163099479,0.0,4.6983469895842935,0.0,6418.504007357352,0.0,0.7014693344632784,0.0,136.75828425089517,0.0,0.6063344163099479,0.0,4.6983469895842935,1.1299698249788528,0.7014693344632784,0.6063344163099479,5.470331370035807,256.74016029429407
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,86,6.42225333053275,0.8819119767347972,0.3988730715711912,0.9926450112208627,1.7347925467924639,nan,1000.0,0.9853974242227137,1.0,2.154065663164312,nan,139.23507690429688,0.0,0.6183577179563685,0.0,4.72112180358085,0.0,6675.794019723949,0.0,0.6535387851975181,0.0,139.23507690429688,0.0,0.6183577179563685,0.0,4.72112180358085,1.1364100718069041,0.6535387851975181,0.6183577179563685,5.105286153157552,244.77911405654478
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,87,6.42225333053275,0.8819906451304753,0.398765994211038,0.9912901647365845,1.1989239102060145,nan,1000.0,0.9827307418666321,1.0,1.2625877423719927,nan,142.61258905584162,0.0,0.6325213482658314,0.0,4.759021482165403,0.0,7303.108635259874,0.0,0.6181868341836062,0.0,142.61258905584162,0.0,0.6325213482658314,0.0,4.759021482165403,1.1165739246036297,0.6181868341836062,0.6325213482658314,5.22912826538086,267.7806499595287
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,88,6.42225333053275,0.8821293089787166,0.3987288228670756,0.9944330983595757,1.8742682456970214,nan,1000.0,0.9889278343761261,1.0,2.7017961978912353,nan,135.87236633300782,0.0,0.6017942730777571,0.0,4.78244837390585,0.0,7004.89724387452,0.0,0.691658902168274,0.0,135.87236633300782,0.0,0.6017942730777571,0.0,4.78244837390585,1.1210236004875564,0.691658902168274,0.6017942730777571,4.529078877766927,233.49657479581734
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,89,6.42225333053275,0.8819533105691274,0.39944516917069756,0.9894962417000828,1.6406409923846905,nan,1000.0,0.9792108476319002,1.0,1.75616232248453,nan,135.40581688514123,0.0,0.6002290721471661,0.0,4.828137630309784,0.0,7235.066750232473,0.0,0.7065613544904269,0.0,135.40581688514123,0.0,0.6002290721471661,0.0,4.828137630309784,1.1097856646419242,0.7065613544904269,0.6002290721471661,5.86758539835612,313.51955917674053
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,90,6.42225333053275,0.8819343107938766,0.3995337562759717,0.9832545469113051,1.6028511057729307,nan,1000.0,0.9670606776989755,1.0,0.9964760205020076,nan,137.2252310047979,0.0,0.6083569532275758,0.0,4.910078120963829,0.0,7205.202275295612,0.0,0.646600427834884,0.0,137.2252310047979,0.0,0.6083569532275758,0.0,4.910078120963829,1.0830449624522442,0.646600427834884,0.6083569532275758,10.520601043701172,552.3988411059969
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,91,6.42225333053275,0.8820689779520035,0.399384515384833,0.9954076912911326,1.699870777130127,nan,1000.0,0.9908573683691255,1.0,3.9531174421310427,nan,135.8217544555664,0.0,0.6023686462316702,0.0,4.93609935970733,0.0,7296.528614776823,0.0,0.6962498605251313,0.0,135.8217544555664,0.0,0.6023686462316702,0.0,4.93609935970733,1.0822390935568746,0.6962498605251313,0.6023686462316702,4.527391815185547,243.21762049256077
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,92,6.5185539299832564,0.8819119783242544,0.39977788557608923,0.9912929623567921,1.6475964076817036,nan,1000.0,0.982736240913811,1.0,2.1132274717092514,nan,137.11404991149902,0.0,0.6075761194405359,0.0,4.970640898825255,0.0,7233.437759860491,0.0,0.6555675603449345,0.0,137.11404991149902,0.0,0.6075761194405359,0.0,4.970640898825255,1.0861093365876728,0.6555675603449345,0.6075761194405359,7.312749328613282,385.7833471925595
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,93,6.5185539299832564,0.8816403106848398,0.40086739987134934,0.9898276395240962,1.80593578889966,nan,1000.0,0.9798601488737795,1.0,1.6584049426019192,nan,137.56216430664062,0.0,0.6097579146638175,0.0,5.004168280040016,0.0,7056.069246642858,0.0,0.6648356802761555,0.0,137.56216430664062,0.0,0.6097579146638175,0.0,5.004168280040016,1.0915319713217828,0.6648356802761555,0.6097579146638175,7.3366487630208335,376.32369315428576
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,94,6.5185539299832564,0.8817666433254878,0.4009224886695544,0.9924053947885295,1.442278577522798,nan,1000.0,0.9849252761533464,1.0,1.8555668050592595,nan,135.49377996271306,0.0,0.6002290721471661,0.0,5.039658066461168,0.0,7391.4533923375575,0.0,0.7160403349182822,0.0,135.49377996271306,0.0,0.6002290721471661,0.0,5.039658066461168,1.059466323223917,0.7160403349182822,0.6002290721471661,4.968105265299479,271.0199577190438
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,95,6.846154846794806,0.8818036429087321,0.40090017845233283,0.9864888860191448,1.3649982590424388,nan,1000.0,0.973338005287803,1.0,0.6879826956673673,nan,138.35445444207443,0.0,0.6129106260965126,0.0,5.0930402836970465,0.0,7204.335057814088,0.0,0.6233213692903519,0.0,138.35445444207443,0.0,0.6129106260965126,0.0,5.0930402836970465,1.0446638165477482,0.6233213692903519,0.6129106260965126,8.762448781331381,456.2745536615589
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,96,7.265847367782212,0.8817226435740789,0.4012590458989143,0.9853992223674233,1.4297125890851021,nan,1000.0,0.9712186744688971,1.0,0.8933720573782921,nan,136.54462203979492,0.0,0.6055442553751662,0.0,5.136305137409269,0.0,7585.791960265422,0.0,0.6989994376897812,0.0,136.54462203979492,0.0,0.6055442553751662,0.0,5.136305137409269,1.0435408564719146,0.6989994376897812,0.6055442553751662,9.102974802652994,505.7194640176947
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,97,7.265847367782212,0.8816693131128946,0.4016444131731987,0.9869077407377512,1.5823226041264005,nan,1000.0,0.9741538657658232,1.0,1.7536848717265658,nan,135.51344553629556,0.0,0.600229072147166,0.0,5.179881517352042,0.0,7657.142438917082,0.0,0.6921067635218302,0.0,135.51344553629556,0.0,0.600229072147166,0.0,5.179881517352042,1.036808111441079,0.6921067635218302,0.600229072147166,8.130806732177735,459.42854633502486
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,98,7.265847367782212,0.8816746425628662,0.4019132085641225,0.9956229456749748,1.6789893843233585,nan,1000.0,0.9912840415734772,1.0,3.547758847475052,nan,138.58065795898438,0.0,0.6139163493680507,0.0,5.195201021059008,0.0,7557.792801318701,0.0,0.6590109216049314,0.0,138.58065795898438,0.0,0.6139163493680507,0.0,5.195201021059008,1.0374447412663235,0.6590109216049314,0.6139163493680507,3.6954842122395832,201.5411413684987
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,99,7.265847367782212,0.8816673103968302,0.40233477026224135,0.9926892436809494,1.5447543114423752,nan,1000.0,0.9854846058712491,1.0,1.4743992984294891,nan,137.10144170125326,0.0,0.6078437754190574,0.0,5.213569341796283,0.0,7353.5096479051745,0.0,0.6552926277120908,0.0,137.10144170125326,0.0,0.6078437754190574,0.0,5.213569341796283,1.0435064604447102,0.6552926277120908,0.6078437754190574,5.48405766805013,294.140385916207
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,100,7.265847367782212,0.8816903108358383,0.4026465187470118,0.9924873695951709,1.8984379300049372,nan,1000.0,0.9850867767249519,1.0,2.953292897769383,nan,135.6151384626116,0.0,0.6002290721471661,0.0,5.242530589496733,0.0,8013.708828186965,0.0,0.7296161438737597,0.0,135.6151384626116,0.0,0.6002290721471661,0.0,5.242530589496733,1.042082843935713,0.7296161438737597,0.6002290721471661,6.328706461588542,373.97307864872494
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,101,7.265847367782212,0.8816993107398351,0.4027947034438451,0.9925415949512335,1.6139347644952626,nan,1000.0,0.9851936218678815,1.0,1.695357661980849,nan,135.52828392615686,0.0,0.6002290721471661,0.0,5.27142098090527,0.0,7809.582765145211,0.0,0.6849699937380277,0.0,135.52828392615686,0.0,0.6002290721471661,0.0,5.27142098090527,1.0397038231911397,0.6849699937380277,0.6002290721471661,5.872892303466797,338.4152531562924
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,102,7.265847367782212,0.8814349774519602,0.40392487913370134,0.9846158771831527,1.7058209110708797,nan,1000.0,0.9696979252065334,1.0,1.6803549528121948,nan,135.44053919175093,0.0,0.6002290721471661,0.0,5.305302497318897,0.0,7811.222900944021,0.0,0.6970002300599042,0.0,135.44053919175093,0.0,0.6002290721471661,0.0,5.305302497318897,1.0373226904077302,0.6970002300599042,0.6002290721471661,7.674963887532552,442.6359643868278
